"Y","BSH","HSD3","HSD7","HSD12","BaiA","BaiB","BaiCD","BaiH","BaiE","BaiI","BaiF","BaiG","BaiO","BaiN","BaiR","BaiR2","BaiR3","BASsuc","BaiP","MurJ"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1"
"0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","0"
"0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","0","1","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1"
"0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1"
"0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1"
"0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","1","1","0","1","1","0","0","0","0","1","1","1","0","0","0","0","1"
"1","1","1","0","1","1","0","1","1","0","0","0","0","1","1","1","0","0","0","0","1"
"1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1"
"0","1","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","1","1","1","1","1","0","1","0","1","1","1","0","0","0","0","1"
"0","1","0","0","0","1","1","1","1","1","0","1","0","1","1","1","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","0","0","1","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0"
"0","0","0","0","0","1","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0"
"0","0","0","0","0","1","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0"
"0","1","0","0","0","1","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","0","1","0","1","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","1","1","0","0","0","0","1","1","1","0","0","0","0","1"
"0","1","0","0","0","0","0","1","1","0","0","0","0","1","1","1","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1"
"0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1"
"0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1"
"0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1"
"0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1"
"0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
